PC1,PC2,Cluster
0.3450577761048954,-1.3558929238717368,1
1.5327508248674768,-1.6114069037908074,1
0.3348903909821479,0.7560358725773713,2
-0.6755717612239842,-0.1484370093693121,0
0.03380142512650829,1.762078986078543,2
0.7118576762184139,-3.529416721481924,1
-2.4268695599016583,0.5138808687084852,0
-0.8924939217822124,1.7096874154110866,0
-1.5616955600345643,-1.9229970884202647,0
-2.0168453762119274,0.8143238767483725,0
-1.433563742490215,-0.24941361017670166,0
-1.392628344485039,-1.5169574679723559,0
-0.779075777020043,0.43053744418866396,0
-1.7641262397663904,2.2785926192003862,0
-2.013891100919179,-1.1447698465825735,0
-0.25642660346234986,-2.7893262684131406,1
-1.082663578700054,-1.437231572246221,0
-1.3321530376431476,2.7208226692836606,0
0.13699070784575185,4.208117521738123,2
-2.3861325930350836,-0.8826175492114249,0
0.01858394873753788,-0.17792483605018858,0
-1.004344651910895,-0.7230081164847503,0
-4.107744355374389,1.8228975444211706,0
0.0993202172999423,-0.37888623494224466,0
0.45364164035698573,0.14628227303202507,2
-1.442919164938897,-1.3268946413143208,0
0.11026217218707128,-3.6499533018459926,1
-3.019345030243278,0.5503610866915373,0
2.629589344896738,-2.48347908144103,1
-1.8037839169071246,-1.5291707130758168,0
-1.1641943837603386,-0.9627130045953782,0
-0.2763949272236706,2.8895289919886635,2
-1.5754666382704337,-1.2409480839617368,0
-3.0619843370915962,1.2870436086048904,0
-1.5998211252798382,-2.0868767039513942,0
-2.955171298769799,0.4979974829290588,0
-2.854344679753525,1.4815545422269054,0
3.7191006461303435,-2.286563272497894,1
3.639465800406855,-1.9482312377556268,1
-1.9553989885872929,2.5727534938468084,0
1.2677120135293893,-1.9288031119314393,1
0.4688718448195306,-1.2725004827667148,1
0.09181807258624644,0.4062134671643686,0
1.081323192214132,0.6640575917470178,2
-0.4696703117651781,1.8299843133263336,0
-1.347722168653083,-1.6406591350316093,0
-0.7207956647002901,-1.189733491645808,0
4.178572501991951,0.6985562938799413,2
-0.5342627193766042,-2.736421940795525,1
0.7447373451720688,3.6496491079705446,2
1.3934350021649766,-0.5491728905182913,1
0.9159378135765347,-2.836468284491836,1
-2.415778018191833,-1.2141990856780298,0
-2.3506260591097132,0.33032006767157907,0
-0.7879359099041292,0.7122208390600848,0
0.8051926955205932,1.2233959248855026,2
2.535564930975681,0.4777100061264738,2
0.10314507995921304,1.4371102549467398,2
1.8786968348827302,-2.6331391306260974,1
1.8571748915407582,0.2977953674582488,2
2.9487018477741938,3.0365044105369674,2
0.9527675977332905,3.813430579007397,2
-1.9757992351823201,3.275275319123349,0
-2.972796151636389,-0.6564109626905869,0
-3.242926965902153,0.9353115897161104,0
0.5424700585645711,0.5845295556668553,2
2.406240665526281,0.6797147992208286,2
0.7971957413390203,-3.720445191485941,1
-1.0349198186657549,0.0644468082040646,0
1.7161395722861315,0.5615198609335842,2
-1.7977245631925363,-2.0823828133918347,0
2.0921920457472285,3.009286409104192,2
-0.41570560981603794,-3.555737707355619,1
-1.2170211348972002,-1.5994611066048718,0
0.37395530342390254,2.0043306551455946,2
4.065019017809423,-0.753648353080471,1
1.9911742839955269,0.07103403026527455,2
2.4078525160305153,-1.8581736820267347,1
2.596721746006287,3.4086317593958735,2
0.2410202777193774,-0.42211239529203987,1
